VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseRupees,TotalSalesQuantity,TotalSalesRupees,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1005,Tata Foods,Tata,Salt 100g,168.44,134.51,1000,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,143.25,1000,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,143.48,200,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,158.65,1000,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,169.96,250,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,185.54,500,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,193.32,100,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,210.55,100,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,214.96,250,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,256.82,250,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Salt 100g,168.44,296.79,500,80,13475.2,1200,170022.7,2691.86,17002.27,13601.85,156547.5,92.0744700560572,15,12.6174528021848,168.44,Medium,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,28.62,1000,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,54.47,1000,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,57.63,500,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,62.47,1000,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,81.49,200,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,91.19,250,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,91.48,200,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,116.68,1000,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,134.51,1000,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,143.25,1000,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,143.48,200,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,158.65,1000,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,169.96,250,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,185.54,500,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,193.32,100,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,210.55,100,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,214.96,250,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,256.82,250,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1005,Tata Foods,Tata,Biscuits 500g,148.43,296.79,500,90,13358.7,1200,170022.7,2691.86,17002.27,13601.85,156664,92.1429903183516,13.3333333333333,12.7274884532178,148.43,Large,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,30.2,100,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,31.06,500,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,40.29,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,46.52,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,56.25,100,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,73.19,500,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,76.47,500,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,79.87,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,114.73,500,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,131.74,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,148.64,500,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,158.21,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,165.53,500,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,167.14,200,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,172.48,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,176.96,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,179.27,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,214.2,250,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,237.1,100,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,256.32,100,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,274.68,1000,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1001,Nestle Suppliers,Nestle,Coffee 100g,189.68,288.4,100,70,13277.6,1285,198505.3,3119.25,19850.53,15880.4,185227.7,93.311211337934,18.3571428571429,14.9503901307465,189.68,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,53.78,500,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,59.41,100,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,69.31,250,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,73.48,1000,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,74.65,200,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,91.44,500,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,107.96,100,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,111.12,200,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,118.81,200,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,120.31,200,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,121.68,1000,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,133.93,1000,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,173.15,1000,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,173.48,1000,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,189.28,500,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,207.13,100,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,227.2,250,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,243.19,1000,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,243.97,500,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1003,Britannia Vendors,Britannia,Butter 100g,165.7,273.2,200,80,13256,1275,171698.1,2866.48,17169.81,13735.74,158442.1,92.2794719335858,15.9375,12.9524818949909,165.7,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,16.66,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,22.51,500,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,31.57,100,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,44.28,500,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,48.22,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,59.05,250,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,69.23,500,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,69.95,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,77.36,100,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,114.64,500,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,121.86,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,129.78,500,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,153.71,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,167.57,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,168.03,200,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,191.77,100,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,196.39,250,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,205.43,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,206.3,100,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,214.44,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,251.26,100,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,258.32,100,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,275.62,500,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,285.09,1000,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Milk 1kg,213.82,288.63,100,60,12829.2,1450,212650.15,3667.67,21265.02,15948.77,199820.95,93.9669922640544,24.1666666666667,16.5754801546472,213.82,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,16.66,1000,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,22.51,500,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,31.57,100,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,44.28,500,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,48.22,1000,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,59.05,250,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,69.23,500,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,69.95,1000,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,77.36,100,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,114.64,500,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,121.86,1000,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,129.78,500,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,153.71,1000,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,167.57,1000,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,168.03,200,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,191.77,100,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,196.39,250,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
1002,Haldirams Distributors,Haldirams,Tea 1L,154.07,205.43,1000,80,12325.6,1450,212650.15,3667.67,21265.02,15948.77,200324.55,94.2038131644864,18.125,17.2527219770234,154.07,Medium,0
